Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,
106360703,-40.12598458,0.009856001733,171.3855396,-908.6144604,-7.076498352,0.4427668343,108.1246802,-9251.87532,-7.066863804,0.4432582319,108.9574601,-9251.04254,-43.39767693,0.006762638204,163.2692279,-2716.730772,
106848484,-38.06486757,0.01249558582,171.8270278,-908.1729722,-7.096624792,0.4417420685,65.82260018,-9294.1774,-7.088197027,0.4421708909,66.63340119,-9293.366599,-42.41847355,0.007569659116,150.3870679,-2729.612932,
107336265,-37.3418866,0.0135801845,161.7944341,-918.2055659,-7.117044502,0.4407047941,23.5193307,-9336.480669,-7.103314141,0.4414019963,24.36732555,-9335.632674,-44.02231076,0.00629338734,134.3551507,-2745.644849,
107824046,-38.267532,0.01220740631,154.2108144,-925.7891856,-7.130627736,0.4400161464,-18.80862301,-9378.808623,-7.115547052,0.4407807783,-17.94754884,-9377.947549,-49.08814211,0.00351231044,139.1832679,-2740.816732,
108311827,-39.45860252,0.01064314243,159.4046259,-920.5953741,-7.144195636,0.4393293503,-61.13114959,-9421.13115,-7.132702078,0.4399110754,-60.28210082,-9420.282101,-47.03668551,0.004448009686,175.5035279,-2704.496472,
108799608,-38.54386445,0.01182515325,164.6332429,-915.3667571,-7.163395618,0.4383592943,-103.4322797,-9463.43228,-7.153926842,0.4388374249,-102.6024545,-9462.602455,-43.50499873,0.006679593961,166.280815,-2713.719185,
109287390,-37.69841057,0.01303405266,158.1337449,-921.8662551,-7.183852236,0.4373281049,-145.7270104,-9505.72701,-7.169959616,0.4380281477,-144.8700467,-9504.870047,-43.33605983,0.006810782455,146.5263102,-2733.47369,
109775171,-38.50099746,0.01188365752,149.3736935,-930.6263065,-7.198195369,0.4366065347,171.9385245,-9548.061476,-7.183624631,0.4373395648,172.8147087,-9547.185291,-46.57024695,0.004693400905,134.6991437,-2745.300856,
110262952,-40.28098175,0.0096816842,153.5221038,-926.4778962,-7.210002641,0.4360134314,129.6141878,-9590.385812,-7.200565056,0.4364874358,130.4739194,-9589.526081,-48.62509434,0.003704633785,160.6936432,-2719.306357,
110750733,-39.67984571,0.01037546846,165.0581891,-914.9418109,-7.233120968,0.4348544829,87.2946051,-9632.705395,-7.220386519,0.435492494,88.1639798,-9631.83602,-45.17217845,0.005513039161,165.6721195,-2714.327881,
111238514,-38.0400196,0.01253138347,161.7617964,-918.2382036,-7.251867216,0.433916974,45.01029038,-9674.98971,-7.238380848,0.4345912295,45.87707701,-9674.122923,-44.32112452,0.00608056274,146.1869541,-2733.813046,
111726295,-38.08549739,0.01246594282,150.0454691,-929.9545309,-7.265812672,0.4332208662,2.687428281,-9717.312572,-7.250286808,0.4339959329,3.557937562,-9716.442062,-47.04177821,0.004445402501,123.8224019,-2756.177598,
112214076,-40.02743616,0.009968462787,144.8862656,-935.1137344,-7.278906798,0.4325682705,-39.65033829,-9759.650338,-7.265240437,0.4332494082,-38.76061864,-9758.760619,-55.35067478,0.001707915033,145.2981768,-2734.701823,
112701857,-41.43611853,0.008476060995,157.2257079,-922.7742921,-7.29654955,0.4316905309,-81.93905769,-9801.939058,-7.286800148,0.4321753502,-81.0844101,-9801.08441,-49.85736534,0.003214635474,-164.9331619,-2684.933162,
113189638,-40.09706065,0.009888876827,165.7852855,-914.2147145,-7.318604884,0.4305957667,-124.2363979,-9844.236398,-7.304625043,0.4312893637,-123.3853395,-9843.385339,-47.02057614,0.004456266889,-179.160297,-2699.160297,
113677419,-39.23759586,0.01091742475,159.9829037,-920.0170963,-7.332682287,0.4298984563,-166.5507198,-9886.55072,-7.316620065,0.4306941736,-165.6781443,-9885.678144,-48.55485671,0.003734712406,170.7419174,-2709.258083,
114165200,-39.92464971,0.0100871276,157.2437745,-922.7562255,-7.345173912,0.4292806416,151.1319781,-9928.868022,-7.333087583,0.4298783971,151.9792983,-9928.020702,-49.31834856,0.003420444689,-161.0312537,-2681.031254,
114652981,-40.30658707,0.009653185377,163.2388676,-916.7611324,-7.364142672,0.428344176,108.803459,-9971.196541,-7.351520147,0.4289671077,109.6634168,-9970.336583,-44.85537401,0.005717830798,-154.9259324,-2674.925932,
115140762,-39.33496144,0.01079572786,166.3143552,-913.6856448,-7.384174646,0.4273574386,66.50372295,-10013.49628,-7.370794079,0.4280162878,67.37253313,-10012.62747,-42.86535298,0.007190057296,-170.1543303,-2690.15433,
115628543,-38.79660406,0.01148602605,160.2915381,-919.7084619,-7.400113213,0.4265739587,24.20227379,-10055.79773,-7.382859505,0.4274221502,25.07954929,-10054.92045,-43.57222036,0.006628098928,175.5279933,-2704.472007,
116116324,-39.43142585,0.01067649516,158.4395482,-921.5604518,-7.412361214,0.4259728693,-18.12601587,-10098.12602,-7.397490287,0.4267027931,-17.24319639,-10097.2432,-44.97038529,0.005642619111,-174.7557203,-2694.75572,
116604105,-39.38913439,0.01072860561,163.3755563,-916.6244437,-7.427196829,0.425245923,-60.44583816,-10140.44584,-7.415734065,0.4258074903,-59.57744087,-10139.57744,-42.24815449,0.007719555169,-165.5884514,-2685.588451,
117091886,-38.133078,0.01239784207,161.9295626,-918.0704374,-7.449017159,0.4241789786,-102.7404102,-10182.74041,-7.433635903,0.424930794,-101.8822105,-10181.88221,-39.80514091,0.01022687515,-179.7111073,-2699.711107,
117579667,-37.75923165,0.01294310331,149.3349707,-930.6650293,-7.466416944,0.4233301035,-145.0371606,-10225.03716,-7.448578929,0.4242003803,-144.1735018,-10224.1735,-39.43001054,0.01067823497,159.4861916,-2720.513808,
118067448,-39.69589148,0.01035631916,138.9538327,-941.0461673,-7.476805699,0.4228240824,172.6438543,-10267.35615,-7.462437357,0.4235241038,173.4980795,-10266.50192,-41.5334559,0.008381605291,144.7848236,-2735.215176,
118555229,-42.77540711,0.007264900064,149.9287544,-930.0712456,-7.492818335,0.4220453146,130.3217216,-10309.67828,-7.478254361,0.4227535683,131.1809049,-10308.8191,-44.19051427,0.006172687436,149.2875693,-2730.712431,
119043010,-41.17190196,0.008737856382,171.113714,-908.886286,-7.513539104,0.4210396973,88.00772188,-10351.99228,-7.498301691,0.4217789637,88.8851864,-10351.11481,-43.36483918,0.006788253325,158.5294887,-2721.470511,
119530791,-38.71511084,0.01159429799,163.4729824,-916.5270176,-7.530534779,0.4202166547,45.69749518,-10394.3025,-7.51355932,0.4210387174,46.59257528,-10393.40742,-42.2502315,0.007717709458,147.2101554,-2732.789845,
120018572,-39.11323431,0.01107486101,149.3479041,-930.6520959,-7.54208615,0.4196581797,3.393186668,-10436.60681,-7.525065845,0.4204813208,4.2679803,-10435.73202,-44.17412648,0.00618434453,131.0049328,-2748.995067,
120506353,-41.79261597,0.008135218118,146.5929436,-933.4070564,-7.555927297,0.4189899782,-38.93004963,-10478.93005,-7.542891333,0.4196192791,-38.05691484,-10478.05691,-49.27683334,0.003436832235,134.6365713,-2745.363429,
120994134,-42.70814316,0.007321378206,168.4360048,-911.5639952,-7.576141417,0.4180160231,-81.23690848,-10521.23691,-7.562987551,0.418649544,-80.36985939,-10520.36986,-48.9237128,0.003579434008,171.7305953,-2708.269405,
121481915,-39.86239926,0.01015968019,173.0550811,-906.9449189,-7.592030739,0.4172520346,-123.5581901,-10563.55819,-7.576750801,0.417986697,-122.6535602,-10562.65356,-45.87782021,0.005082869853,167.0374456,-2712.962554,
121969696,-39.15623412,0.01102017,161.9446789,-918.0553211,-7.608518131,0.4164607659,-165.8847385,-10605.88474,-7.592610833,0.417224169,-164.9704971,-10604.9705,-47.23357727,0.00434831639,154.2496999,-2725.7503,
122457478,-40.31700052,0.009641619178,157.6198104,-922.3801896,-7.623699343,0.4157335108,151.7955702,-10648.20443,-7.608847967,0.4164449516,152.7124008,-10647.2876,-50.63994716,0.002937667524,-179.4127199,-2699.41272,
122945259,-40.86327277,0.009053913928,165.9143826,-914.0856174,-7.643949371,0.4147654108,109.4922079,-10690.50779,-7.628933625,0.4154830574,110.4035368,-10689.59646,-45.64331726,0.005221967169,-158.3603951,-2678.360395,
123433040,-39.25383877,0.01089702786,167.0527483,-912.9472517,-7.663462761,0.4138346605,67.19314156,-10732.80686,-7.645606532,0.4146862863,68.12037476,-10731.87963,-42.44104181,0.00755001665,-175.8862113,-2695.886211,
123920821,-39.12151722,0.01106430499,157.8369551,-922.1630449,-7.674885181,0.413290803,24.86209433,-10775.13791,-7.657826252,0.4141032961,25.82053968,-10774.17946,-42.80050127,0.007243941534,165.4433296,-2714.55667,
124408602,-40.85702254,0.009060431323,154.2454452,-925.7545548,-7.686990982,0.4127151876,-17.44849054,-10817.44849,-7.673251866,0.4133685264,-16.5155481,-10816.51555,-45.52545743,0.005293307559,161.3582294,-2718.641771,
124896383,-41.86234022,0.00807017568,169.9646354,-910.0353646,-7.706053839,0.4118103979,-59.75436333,-10859.75436,-7.690660199,0.4125408794,-58.84066462,-10858.84066,-45.7328664,0.00516840669,179.2536799,-2700.74632,
125384164,-39.2444765,0.0109087798,177.0208409,-902.9791591,-7.725556269,0.4108867972,-102.0611959,-10902.0612,-7.71032505,0.4116079435,-101.1322583,-10901.13226,-43.16218334,0.006948496337,175.7358495,-2704.264151,
125871945,-37.92874805,0.01269295082,166.6584299,-913.3415701,-7.737823068,0.4103069248,-144.3677801,-10944.36778,-7.722801355,0.4110171393,-143.4143988,-10943.4144,-43.57390931,0.006626810239,159.3181012,-2720.681899,
126359726,-38.52884796,0.01184561469,156.6470293,-923.3529707,-7.749156686,0.4097718927,173.309955,-10986.69004,-7.736445734,0.4103719928,174.2632639,-10985.73674,-47.54986123,0.004192826954,158.5127594,-2721.487241,
126847507,-39.85661985,0.01016644247,158.3265411,-921.6734589,-7.767322293,0.4089157942,131.0051212,-11028.99488,-7.754408328,0.4095242123,131.9463414,-11028.05366,-47.10406951,0.004413636115,-162.6932774,-2682.693277,
127335288,-39.0164019,0.01119901703,164.4193169,-915.5806831,-7.787228761,0.4079797072,88.72123056,-11071.27877,-7.772960314,0.4086504527,89.66978252,-11070.33022,-42.18489333,0.007775983559,-166.954978,-2686.954978,
127823069,-38.09701111,0.01244942934,157.4826317,-922.5173683,-7.800808423,0.4073423634,46.40259826,-11113.5974,-7.786066855,0.408034286,47.3981313,-11112.60187,-40.91589817,0.008999224611,172.5690973,-2707.430903,
128310850,-39.05859568,0.01114474706,146.9464001,-933.0535999,-7.811490418,0.4068417176,4.08467338,-11155.91533,-7.799097437,0.4074226115,5.07754319,-11154.92246,-42.78666785,0.007255487654,155.9633633,-2724.036637,
128798631,-41.64835557,0.008271460909,149.5784279,-930.4215721,-7.827592691,0.4060881957,-38.22581201,-11198.22581,-7.815624913,0.4066481065,-37.26921595,-11197.26922,-46.05548436,0.004979959168,164.9965543,-2715.003446,
129286412,-41.21662022,0.00869298618,167.7305934,-912.2694066,-7.849428821,0.4050685813,-80.5425378,-11240.54254,-7.834005975,0.4057884685,-79.53947326,-11239.53947,-43.78734726,0.006465954396,-178.0253365,-2698.025337,
129774193,-38.78975456,0.01149508725,166.0789483,-913.9210517,-7.863001333,0.4044361182,-122.855073,-11282.85507,-7.848390346,0.4051170137,-121.8338585,-11281.83386,-41.90503276,0.008030606794,170.6593313,-2709.340669,
130261974,-38.69111645,0.011626371,153.7400941,-926.2599059,-7.873967999,0.4039258058,-165.1444319,-11325.14443,-7.860965953,0.4045309016,-164.1492946,-11324.14929,-43.25918256,0.006871331039,154.3706496,-2725.62935,
130749755,-40.56114786,0.009374381144,148.7984431,-931.2015569,-7.891258475,0.4031225349,152.5312581,-11367.46874,-7.878342742,0.4037224154,153.5373538,-11366.46265,-47.1764343,0.00437701752,161.670788,-2718.329212,
131237536,-41.4641275,0.008448772675,161.5217654,-918.4782346,-7.912039356,0.4021592221,110.2277666,-11409.77223,-7.897867958,0.4028158975,111.2262944,-11408.77371,-44.69597545,0.005823729942,-170.1616118,-2690.161612,
131725317,-39.55964465,0.01052004912,164.5056059,-915.4943941,-7.926356626,0.4014968744,67.92113163,-11452.07887,-7.914665528,0.402037648,68.92617138,-11451.07383,-41.35054005,0.008559984882,-179.520569,-2699.520569,
132213098,-39.42126252,0.010688995,153.588162,-926.411838,-7.937842783,0.4009662888,25.61313902,-11494.38686,-7.926223556,0.4015030255,26.63844814,-11493.36155,-41.25217903,0.008657471062,162.1193523,-2717.880648,
132700879,-41.74515803,0.008179788952,149.1998035,-930.8001965,-7.953062621,0.4002643113,-16.68587436,-11536.68587,-7.941257286,0.4008086962,-15.68327709,-11535.68328,-43.54540998,0.006648589222,154.0583942,-2725.941606,
133188660,-42.9800067,0.007095772208,171.3998637,-908.6001363,-7.973410378,0.3993277408,-59.00936045,-11579.00936,-7.96135347,0.3998824336,-57.97219904,-11577.9722,-44.35448217,0.006057255481,168.0010758,-2711.998924,
133676441,-39.58278783,0.01049205621,178.3168376,-901.6831624,-7.989150075,0.3986047744,-101.3204055,-11621.32041,-7.978490707,0.3990942445,-100.2425101,-11620.24251,-42.04657574,0.007900802635,168.1021972,-2711.897803,
134164222,-38.24088382,0.01224491596,165.6212816,-914.3787184,-7.999641674,0.3981235943,-143.6164768,-11663.61648,-7.989631752,0.3985826703,-142.551852,-11662.55185,-41.89941118,0.008035805952,151.8110076,-2728.188992,
134652003,-39.50248542,0.01058950669,153.6356931,-926.3643069,-8.014673339,0.3974352037,174.0770049,-11705.923,-8.004784029,0.3978879608,175.1270144,-11704.87299,-44.80341647,0.005752136409,140.0167246,-2739.983275,
135139784,-41.75519041,0.008170346584,161.7475404,-918.2524596,-8.032988349,0.3965980573,131.7679657,-11748.23203,-8.023128662,0.3970485066,132.8308473,-11747.16915,-47.89657882,0.004028756871,164.4795215,-2715.520478,
135627565,-39.95149364,0.01005600123,177.0073325,-902.9926675,-8.04960992,0.3958398415,89.46519626,-11790.5348,-8.04150597,0.396209333,90.53948012,-11789.46052,-44.14677834,0.00620384706,178.6651775,-2701.334823,
136115347,-38.11045743,0.01243017173,170.5052524,-909.4947476,-8.060524848,0.3953427306,47.18370177,-11832.8163,-8.052194471,0.3957220739,48.25938586,-11831.74061,-42.80578123,0.007239539438,163.5062792,-2716.493721,
136603128,-38.39344628,0.01203171915,160.391967,-919.608033,-8.073704697,0.3947432979,4.871719341,-11875.12828,-8.066284436,0.3950806669,5.945348645,-11874.05465,-45.0271979,0.005605832342,153.3563307,-2726.643669,
137090909,-39.65091592,0.01041008328,162.4212779,-917.5787221,-8.092874816,0.3938730438,-37.45579971,-11917.4558,-8.084430764,0.3942561366,-36.37338106,-11916.37338,-46.4660479,0.004750043696,177.0475935,-2702.952407,
137578690,-38.39555279,0.01202880157,170.7341863,-909.2658137,-8.110196095,0.3930883703,-79.76759941,-11959.7676,-8.102143344,0.3934529744,-78.67348459,-11958.67348,-42.1655874,0.007793286278,-175.998161,-2695.998161,
138066471,-36.74026742,0.01455414271,163.3060098,-916.6939902,-8.122684432,0.3925236046,-122.0480054,-12002.04801,-8.116466794,0.3928046862,-120.9426079,-12000.94261,-40.20522301,0.009766497642,164.3058088,-2715.694191,
138554252,-36.90086672,0.01428751383,148.2878506,-931.7121494,-8.134007741,0.3920122269,-164.3354353,-12044.33544,-8.128382785,0.3922661751,-163.2525214,-12043.25252,-41.53065383,0.008384309638,141.2058275,-2738.794173,
139042033,-39.04379928,0.01116374829,140.3081999,-939.6918001,-8.151443319,0.3912261124,153.3677788,-12086.63222,-8.144608209,0.3915340976,154.4256526,-12085.57435,-46.51864237,0.004721368317,137.2228609,-2742.777139,
139529814,-40.37197767,0.009580785483,151.9613727,-928.0386273,-8.168733516,0.3904481093,111.0588635,-12128.94114,-8.162173211,0.3907431196,112.1556088,-12127.84439,-45.76360583,0.005150147987,179.4762699,-2700.52373,
140017595,-38.81313513,0.01146418653,156.4423005,-923.5576995,-8.181277965,0.3898846183,68.76229622,-12171.2377,-8.175106548,0.3901617339,69.88385054,-12170.11615,-41.46595449,0.008446995746,172.2648227,-2707.735177,
140505376,-38.4046103,0.01201626466,143.8525985,-936.1474015,-8.195036883,0.3892675089,26.4572566,-12213.54274,-8.187868129,0.389588917,27.57674086,-12212.42326,-40.9022438,0.009013382678,149.6225521,-2730.377448,
140993157,-40.75592435,0.009166505062,131.9971089,-948.0028911,-8.211900073,0.3885125,-15.84584813,-12255.84585,-8.203200265,0.38890183,-14.74672848,-12254.74673,-43.53876832,0.006653675002,132.8587841,-2747.141216,
141480938,-44.08263586,0.00624983004,148.7440721,-931.2559279,-8.229956949,0.3877056702,-58.14982503,-12298.14983,-8.222578182,0.3880351707,-57.02411674,-12297.02412,-47.0077659,0.004462843988,151.3320256,-2728.667974,
141968719,-41.71430061,0.008208900083,169.6796002,-910.3203998,-8.243637493,0.3870955024,-100.43702,-12340.43702,-8.239047499,0.3873001142,-99.30645264,-12339.30645,-44.02133218,0.006294096408,166.8058943,-2713.194106,
142456500,-40.0581657,0.00993325798,159.9955511,-920.0044489,-8.253061817,0.3866757256,-142.7227051,-12382.72271,-8.250048727,0.3868098847,-141.5991225,-12381.59912,-42.36862365,0.007613227673,151.7420796,-2728.25792,
142944281,-41.76318828,0.008162826878,150.3384886,-929.6615114,-8.27062855,0.3858944855,174.987362,-12425.01264,-8.263805157,0.3861977526,176.1013682,-12423.89863,-43.70822178,0.006525126129,136.446453,-2743.553547,
143432062,-44.04084763,0.006279970714,170.7617819,-909.2382181,-8.290377231,0.3850180929,132.6700149,-12467.32999,-8.283383875,0.3853282111,133.7965531,-12466.20345,-45.87597525,0.005083949609,142.6868752,-2737.313125,
143919843,-40.21148267,0.009759461749,-172.0095867,-892.0095867,-8.303051631,0.3844566864,90.38867875,-12509.61132,-8.299969779,0.3845931202,91.55047996,-12508.44952,-44.30503679,0.0060918354,150.7601251,-2729.239875,
144407624,-37.66846945,0.01307905986,174.9341872,-905.0658128,-8.315196285,0.3839195127,48.0942402,-12551.90576,-8.312204134,0.3840517897,49.2656076,-12550.73439,-43.37609817,0.006779459825,131.9616,-2748.0384,
144895405,-37.88900324,0.0127511642,158.1678462,-921.8321538,-8.329239739,0.3832992885,5.803857377,-12594.19614,-8.324279253,0.3835182521,6.966430904,-12593.03357,-45.82584956,0.005113373563,104.5867478,-2775.413252,
145383186,-39.95905311,0.01004725315,153.007427,-926.992573,-8.347382644,0.3824994965,-36.52510116,-12636.5251,-8.3411115,0.3827757578,-35.35339241,-12635.35339,-56.40724027,0.001512300119,95.34232029,-2784.65768,
145870967,-40.41969512,0.009528296082,166.0723448,-913.9276552,-8.364452856,0.3817485158,-78.82458879,-12678.82459,-8.359596473,0.3819620155,-77.6222032,-12677.6222,-50.46613494,0.002997044925,-165.6010782,-2685.601078,
146358748,-38.80645992,0.01147300027,165.3713196,-914.6286804,-8.374835621,0.3812924615,-121.0705385,-12721.07054,-8.371784704,0.3814264139,-119.8889488,-12719.88895,-45.68496722,0.005196987102,166.7865141,-2713.213486,
146846529,-38.80101054,0.0114802005,153.2623746,-926.7376254,-8.389587507,0.380645434,-163.3670118,-12763.36701,-8.384757911,0.3808571423,-162.2084604,-12762.20846,-46.55862583,0.004699684552,134.4888571,-2745.511143,
147334310,-41.14168653,0.008768305516,148.6144736,-931.3855264,-8.407092033,0.3798790982,154.3211943,-12805.67881,-8.401231266,0.3801355065,155.5064045,-12804.4936,-52.96583018,0.002247545492,118.7098532,-2761.290147,
147822091,-42.21771982,0.007746651328,169.3850752,-910.6149248,-8.420751467,0.3792821697,112.0268075,-12847.97319,-8.418255529,0.3793911741,113.2065149,-12846.79349,-54.13792631,0.00196382907,-172.6564827,-2692.656483,
148309872,-39.63212544,0.01043262814,176.1387162,-903.8612838,-8.433658092,0.3787190014,69.75272483,-12890.24728,-8.432495701,0.3787696869,70.94115664,-12889.05884,-49.49463119,0.003351725475,170.282022,-2709.717978,
148797653,-38.39012269,0.01203632388,164.731559,-915.268441,-8.447193149,0.3781293103,27.47103918,-12932.52896,-8.444943539,0.3782272569,28.64483635,-12931.35516,-51.7573219,0.002583056496,130.0715316,-2749.928468,
149285434,-39.47462953,0.01062352204,153.5912993,-926.4087007,-8.465368178,0.3773389105,-14.83066827,-12974.83067,-8.459709416,0.3775848227,-13.63916598,-12973.63917,-61.75394373,0.0008171519353,-2.121100933,-2522.121101,
149773216,-41.59603112,0.00832143919,158.034166,-921.965834,-8.479699186,0.3767168454,-57.11854814,-13017.11855,-8.477819521,0.3767983774,-55.94013371,-13015.94013,-48.32671807,0.003834105833,-90.15124926,-2610.151249,
150260997,-41.60465769,0.008313178688,172.441475,-907.558525,-8.492951562,0.3761425131,-99.39548708,-13059.39549,-8.49119854,0.3762184354,-98.19881441,-13058.19881,-44.69501486,0.00582437403,-121.9000851,-2641.900085,
150748778,-40.61283683,0.009318760677,176.3767074,-903.6232926,-8.507939206,0.3754940327,-141.6781343,-13101.67813,-8.503900944,0.3756686488,-140.4946829,-13100.49468,-44.54903803,0.00592308682,-139.8161717,-2659.816172,
151236559,-40.24272272,0.009724423495,179.960612,-900.039388,-8.523535687,0.3748203964,176.0288551,-13143.97114,-8.517625843,0.3750755095,177.1856087,-13142.81439,-44.06227739,0.006264495917,-139.4969919,-2659.496992,
151724340,-38.67927911,0.01164222651,-173.3891321,-893.3891321,-8.539075832,0.3741503953,133.7440095,-13186.25599,-8.536285073,0.3742706284,134.9015831,-13185.09842,-41.42541608,0.008486511343,-144.9124859,-2664.912486,
152212121,-36.65405092,0.0146993271,-177.650102,-897.650102,-8.552077093,0.3735907764,91.47004584,-13228.52995,-8.552277392,0.3735821614,92.66129018,-13227.33871,-39.97145658,0.01003291588,-165.7960725,-2685.796072,
152699902,-35.80104482,0.01621615023,169.5741942,-910.4258058,-8.566619433,0.3729658158,49.19511645,-13270.80488,-8.563932245,0.3730812196,50.3786514,-13269.62135,-41.08105466,0.008829726816,169.222011,-2710.777989,
153187683,-36.51437461,0.01493761526,158.0281693,-921.9718307,-8.580775766,0.3723584482,6.903281253,-13313.09672,-8.576556799,0.3725393565,8.086334525,-13311.91367,-45.9080583,0.005065205678,154.8672876,-2725.132712,
153675464,-37.89936585,0.01273596062,157.7787331,-922.2212669,-8.597035595,0.3716620519,-35.3875405,-13355.38754,-8.592967617,0.3718361581,-34.22179209,-13354.22179,-48.45605348,0.003777437836,-157.5671084,-2677.567108,
154163245,-37.85402504,0.01280261684,163.7853117,-916.2146883,-8.608960651,0.3711521387,-77.65339324,-13397.65339,-8.608825682,0.3711579061,-76.47766783,-13396.47767,-42.85288586,0.007200384811,-155.0244502,-2675.02445,
154651026,-37.01269224,0.01410474985,160.3242904,-919.6757096,-8.623107365,0.370548135,-119.9344012,-13439.9344,-8.617680448,0.3707797247,-118.7329305,-13438.73293,-41.41813538,0.008493627898,-178.4314318,-2698.431432,
155138807,-37.48609348,0.01335658174,151.3928653,-928.6071347,-8.639527066,0.3698483169,-162.2138764,-13482.21388,-8.635558014,0.3700173592,-161.0434858,-13481.04349,-43.50662558,0.006678343002,163.5893929,-2716.410607,
155626588,-39.095882,0.01109700802,152.2325286,-927.7674714,-8.656280087,0.3691356548,155.4718535,-13524.52815,-8.649815487,0.3694104916,156.65588,-13523.34412,-46.78612625,0.004578188683,178.1491905,-2701.85081,
156114369,-39.05707131,0.01114670313,164.023811,-915.976189,-8.670951421,0.3685126741,113.1981902,-13566.80181,-8.667672716,0.3686518046,114.370855,-13565.62914,-43.6596087,0.006561748264,-166.3356507,-2686.335651,
156602150,-37.45575163,0.01340332099,163.3775103,-916.6224897,-8.681837243,0.3680511151,70.93676849,-13609.06323,-8.679858314,0.3681349787,72.09655599,-13607.90344,-41.55450857,0.008361314734,175.8474468,-2704.152553,
157089931,-37.12559335,0.01392259957,152.8767952,-927.1232048,-8.698065875,0.367364094,28.63483405,-13651.36517,-8.693439098,0.3675598326,29.78689841,-13650.2131,-42.75617655,0.007281002372,152.6682618,-2727.331738,
157577712,-38.58124474,0.01177437228,147.0714892,-932.9285108,-8.711973938,0.3667763321,-13.65117562,-13693.65118,-8.708448408,0.3669252338,-12.49946449,-13692.49946,-47.53225725,0.004201333312,149.1118613,-2730.888139,
158065493,-39.75869521,0.01028170737,157.0346334,-922.9653666,-8.727328628,0.3661285272,-55.94096184,-13735.94096,-8.7243809,0.3662528012,-54.79189745,-13734.7919,-47.40881412,0.004261468614,-175.0723516,-2695.072352,
158553274,-38.29627929,0.01216707081,163.2215175,-916.7784825,-8.739578184,0.3656125466,-98.21207042,-13778.21207,-8.738403747,0.3656619851,-97.06813028,-13777.06813,-43.70109577,0.006530481617,175.982115,-2704.017885,
159041055,-37.30100291,0.01364425585,154.8315408,-925.1684592,-8.754917034,0.3649674627,-140.5079491,-13820.50795,-8.750074775,0.3651709835,-139.377662,-13819.37766,-43.82883707,0.006435142177,150.6771788,-2729.322821,
159528836,-38.10173799,0.01244265617,145.3390134,-934.6609866,-8.770597677,0.3643091811,177.1874234,-13862.81258,-8.764890021,0.3645486539,178.3168914,-13861.68311,-48.9954427,0.00354999601,131.628092,-2748.371908,
160016617,-39.84479186,0.01018029604,148.0180915,-931.9819085,-8.783918265,0.3637509085,134.8745826,-13905.12542,-8.779695385,0.3639277989,136.0284207,-13903.97158,-54.09485544,0.001973591326,-164.5271676,-2684.527168,
160504398,-39.70719969,0.01034284498,157.628569,-922.371431,-8.797434721,0.3631853016,92.60687468,-13947.39313,-8.794150221,0.3633226632,93.7521641,-13946.24784,-46.5294036,0.004715522483,-160.1444271,-2680.144427,
160992179,-38.61546301,0.01172807811,155.9156048,-924.0843952,-8.812107324,0.3625723102,50.33615089,-13989.66385,-8.807238638,0.3627755992,51.45257023,-13988.54743,-45.70537193,0.005184792775,174.0392396,-2705.96076,
161479960,-38.87543525,0.01138225307,148.8366087,-931.1633913,-8.828206871,0.3619008944,8.02750949,-14031.97249,-8.822025921,0.3621585177,9.153190857,-14030.84681,-49.9337257,0.003186498474,162.5712352,-2717.428765,
161967741,-40.26836325,0.00969575957,150.2792078,-929.7207922,-8.841925235,0.3613297647,-34.28006658,-14074.28007,-8.837893214,0.3614975342,-33.14079707,-14073.1408,-51.05075665,0.002801961526,-145.4364365,-2665.436437,
162455522,-40.24792179,0.009718604536,158.7528998,-921.2471002,-8.854795876,0.3607947473,-76.537652,-14116.53765,-8.85125964,0.3609416655,-75.41035972,-14115.41036,-45.1657442,0.005517124572,-147.3340336,-2667.334034,
162943304,-39.349718,0.01077740243,158.4368905,-921.5631095,-8.8684036,0.3602299518,-118.8228807,-14158.82288,-8.862755576,0.3604642685,-117.7123304,-14157.71233,-43.70129638,0.006530330797,-169.5335547,-2689.533555,
163431085,-39.74008574,0.01030375949,153.4403944,-926.5596056,-8.885624554,0.3595164546,-161.1260493,-14201.12605,-8.878699947,0.3598031844,-160.026034,-14200.02603,-45.59406686,0.005251660673,176.1767397,-2703.82326,
163918866,-41.11285842,0.008797455504,159.1346961,-920.8653039,-8.898439477,0.358986425,156.5705559,-14243.42944,-8.89321095,0.3592025842,157.6758245,-14242.32418,-47.28135578,0.00432446325,-169.306754,-2689.306754,
164406647,-40.30953347,0.009649911412,172.6015596,-907.3984404,-8.912042502,0.3584246542,114.3035896,-14285.69641,-8.909371297,0.3585348989,115.3893685,-14284.61063,-44.69967035,0.005821253106,-163.6592973,-2683.659297,
164894428,-38.31954107,0.01213452962,171.9183306,-908.0816694,-8.926812786,0.3578156739,72.00884013,-14327.99116,-8.921588565,0.3580309507,73.11509345,-14326.88491,-43.8361238,0.0064297459,178.3085463,-2701.691454,
