Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,
112214076,-39.20315787,0.0109607963,176.728191,-183.271809,-26.87607996,0.04531020236,-138.6158526,-18858.61585,-26.85462568,0.04542225759,-136.7442487,-18856.74425,-39.38854496,0.01072933369,152.2864331,-207.7135669,
112701857,-38.45881567,0.01194150917,177.2509677,-182.7490323,-26.88254351,0.04527649764,138.5088888,-18941.49111,-26.86645528,0.04536043763,140.3525442,-18939.64746,-38.99838956,0.01122226506,149.2475382,-210.7524618,
113189638,-38.22867616,0.01226213779,173.6855887,-186.3144113,-26.94424668,0.04495600037,55.54589165,-19024.45411,-26.92583544,0.04505139342,57.39432641,-19022.60567,-39.13200468,0.01105095387,141.1655257,-218.8344743,
113677419,-38.46379336,0.01193466772,172.2383635,-187.7616365,-27.03046937,0.04451194088,-27.58741025,-19107.58741,-27.01275208,0.04460282805,-25.72867821,-19105.72868,-40.38947224,0.0095615079,134.5829171,-225.4170829,
114165200,-38.31300924,0.01214365829,173.2446484,-186.7553516,-27.11969456,0.0440570356,-110.757612,-19190.75761,-27.09936797,0.04416025794,-108.8986352,-19188.89864,-42.24641041,0.007721105371,135.2900529,-224.7099471,
114652981,-38.07118687,0.01248649813,171.7900971,-188.2099029,-27.20170148,0.04364303316,166.0553655,-19273.94463,-27.18246545,0.0437397934,167.9173034,-19272.0827,-43.67209742,0.006552320451,144.9422032,-215.0577968,
115140762,-37.96520888,0.0126397812,171.4080347,-188.5919653,-27.28702521,0.04321641523,82.93135148,-19357.06865,-27.26930613,0.04330466603,84.76357603,-19355.23642,-43.6185775,0.006592818578,158.1390383,-201.8609617,
115628543,-37.51585973,0.01331088752,169.88264,-190.11736,-27.37913044,0.04276056925,-0.289696893,-19440.2897,-27.35615696,0.04287381722,1.568270022,-19438.43173,-42.54680978,0.007458637681,166.765208,-193.234792,
116116324,-37.32948168,0.01359959314,166.3494469,-193.6505531,-27.45671221,0.04238033539,-83.50040007,-19523.5004,-27.43882433,0.04246770416,-81.65645012,-19521.65645,-40.88648213,0.009029753475,169.3373332,-190.6626668,
116604105,-37.52960435,0.01328984093,164.1416509,-195.8583491,-27.51522443,0.04209580106,-166.8163041,-19606.8163,-27.49385889,0.04219947571,-164.9538778,-19604.95388,-39.54288569,0.01054036658,163.3414742,-196.6585258,
117091886,-37.48050402,0.0133651796,164.0785761,-195.9214239,-27.55842538,0.04188694929,109.8942582,-19690.10574,-27.53917013,0.04197990908,111.7206263,-19688.27937,-39.44054239,0.0106652952,155.4840053,-204.5159947,
117579667,-37.17897276,0.01383730017,162.0446615,-197.9553385,-27.59428186,0.04171439096,26.72276992,-19773.27723,-27.57206547,0.04182122274,28.55441714,-19771.44558,-39.94906825,0.0100588096,151.7293663,-208.2706337,
118067448,-37.11103158,0.01394596018,158.375266,-201.624734,-27.63122132,0.04153736414,-56.15881875,-19856.15882,-27.61015126,0.041638247,-54.33767378,-19854.33767,-40.33269407,0.009624214557,152.7815083,-207.2184917,
118555229,-37.44955464,0.01341288707,153.6576735,-206.3423265,-27.72134429,0.04110860936,-138.7698134,-19938.76981,-27.69670947,0.04122536661,-136.9382952,-19936.9383,-39.95227966,0.01005509127,153.7194645,-206.2805355,
119043010,-38.31512837,0.01214069592,154.6313657,-205.3686343,-27.84236073,0.04053983374,138.7256672,-20021.27433,-27.81951637,0.04064659607,140.5439362,-20019.45606,-39.34051572,0.01078882663,149.4753467,-210.5246533,
119530791,-37.78819016,0.01290002323,155.9374069,-204.0625931,-27.97009385,0.03994802451,55.54487418,-20104.45513,-27.94330303,0.04007143067,57.36114238,-20102.63886,-39.6943696,0.01035813388,140.7199321,-219.2800679,
120018572,-37.97540478,0.01262495273,150.0931832,-209.9068168,-28.08053581,0.03944329696,-28.29415785,-20188.29416,-28.05624333,0.03955376541,-26.48301333,-20186.48301,-41.12067791,0.008789539138,136.9117365,-223.0882635,
120506353,-38.78815678,0.01149720198,149.3044852,-210.6955148,-28.13581113,0.03919308445,-112.0539482,-20272.05395,-28.10991799,0.03931009566,-110.2473051,-20270.24731,-42.09266445,0.007858990749,141.7766522,-218.2233478,
120994134,-39.22071815,0.01093865921,149.6721237,-210.3278763,-28.12017077,0.0392637216,164.7552994,-20355.2447,-28.09873942,0.03936071955,166.5872086,-20353.41279,-42.41252863,0.007574841822,143.0744595,-216.9255405,
121481915,-39.85413087,0.01016935613,151.3045643,-208.6954357,-28.12553963,0.03923945968,81.86787486,-20438.13213,-28.09976764,0.03935606037,83.68389686,-20436.3161,-42.90082291,0.007160755655,149.4410211,-210.5589789,
121969696,-40.28733954,0.009674600113,154.6658509,-205.3341491,-28.2089967,0.03886423873,-0.9760745503,-20520.97607,-28.1843948,0.03897447375,0.8739323503,-20519.12607,-42.03203757,0.00791403782,151.9562859,-208.0437141,
122457478,-40.50996598,0.009429783048,161.624543,-198.375457,-28.28927149,0.03850671098,-83.7451378,-20603.74514,-28.26415431,0.03861822285,-81.9179725,-20601.91797,-41.95312397,0.007986266559,144.7008978,-215.2991022,
122945259,-39.41919245,0.01069154276,166.1827934,-193.8172066,-28.26637687,0.03860834241,-166.9069549,-20686.90695,-28.24341491,0.0387105422,-165.0545916,-20685.05459,-43.43777012,0.00673149448,148.2976971,-211.7023029,
123433040,-38.76754699,0.01152451482,164.7935276,-195.2064724,-28.26229461,0.03862649213,109.80515,-20770.19485,-28.2376114,0.03873641547,111.6263839,-20768.37362,-42.64110987,0.007378099474,151.1245989,-208.8754011,
123920821,-38.21249474,0.01228500289,163.1993701,-196.8006299,-28.31272869,0.03840285968,26.80929278,-20853.19071,-28.28808705,0.03851196228,28.66333903,-20851.33666,-43.10433395,0.006994928866,145.7127595,-214.2872405,
124408602,-37.87690437,0.0127689381,159.1893762,-200.8106238,-28.41984147,0.03793219081,-56.05515012,-20936.05515,-28.39794059,0.03802795492,-54.197322,-20934.19732,-44.6726012,0.005839423049,149.2583994,-210.7416006,
124896383,-38.14937602,0.01237460083,155.2388497,-204.7611503,-28.55435086,0.03734929917,-139.0252054,-21019.02521,-28.5336247,0.03743852802,-137.1646704,-21017.16467,-44.74072123,0.005793805859,162.8273884,-197.1726116,
125384164,-38.27932819,0.01219083885,154.9788727,-205.0211273,-28.64410585,0.0369653402,137.6941799,-21102.30582,-28.62664932,0.03703970625,139.5235409,-21100.47646,-42.90309474,0.007158882971,167.526052,-192.473948,
125871945,-38.53339019,0.01183942172,151.090313,-208.909687,-28.7233802,0.03662949995,54.05674519,-21185.94325,-28.69857901,0.03673423918,55.89869102,-21184.10131,-41.61690355,0.008301466554,159.7567896,-200.2432104,
126359726,-39.55735877,0.01052281806,151.5502952,-208.4497048,-28.77405145,0.03641643493,-29.49938201,-21269.49938,-28.75155702,0.03651086727,-27.65656383,-21267.65656,-41.92577597,0.008011451384,147.6700664,-212.3299336,
126847507,-39.85448806,0.01016893794,158.1048035,-201.8951965,-28.80891753,0.03627054853,-112.8634221,-21352.86342,-28.78649183,0.03636431478,-110.9979572,-21350.99796,-43.79539217,0.006459968369,140.4602612,-219.5397388,
127335288,-39.45530587,0.0106471827,161.9853176,-198.0146824,-28.84448724,0.03612232019,164.1224625,-21435.87754,-28.82482655,0.03620417641,165.9775321,-21434.02247,-46.02517101,0.004997369359,145.3995204,-214.6004796,
127823069,-38.81837233,0.01145727622,165.3939265,-194.6060735,-28.90962684,0.03585243507,81.46382388,-21518.53618,-28.88896666,0.03593781486,83.31302199,-21516.68698,-46.59638039,0.004679300978,153.3276286,-206.6723714,
128310850,-37.77047139,0.01292636546,162.5273018,-197.4726982,-28.98491151,0.03554302808,-1.396076596,-21601.39608,-28.96538106,0.03562303742,0.474945737,-21599.52505,-48.42741946,0.003789911137,156.510407,-203.489593,
128798631,-37.83648655,0.01282849391,156.8076374,-203.1923626,-29.09797287,0.03508337426,-84.67684689,-21684.67685,-29.07608806,0.03517188116,-82.80578507,-21682.80579,-50.72555892,0.002908854873,-177.6515899,-177.6515899,
129286412,-38.25948268,0.0122187243,155.1269099,-204.8730901,-29.16764112,0.03480310119,-168.1188331,-21768.11883,-29.15000732,0.03487382903,-166.2370435,-21766.23704,-47.29902841,0.004315673484,-145.3937012,-145.3937012,
129774193,-38.60640138,0.01174031991,155.5229861,-204.4770139,-29.17961558,0.03475515431,108.5581591,-21851.44184,-29.15884344,0.03483837007,110.4229373,-21849.57706,-43.08201684,0.00701292441,-145.1538151,-145.1538151,
130261974,-38.83410405,0.0114365438,157.1117375,-202.8882625,-29.20229222,0.03466453582,25.55423647,-21934.44576,-29.18019791,0.0347528243,27.44649387,-21932.55351,-40.4879273,0.009453739585,-153.6668262,-153.6668262,
130749755,-38.93842856,0.01130000335,159.2017738,-200.7982262,-29.29981219,0.03427751983,-57.08097279,-22017.08097,-29.27700772,0.03436763238,-55.18665297,-22015.18665,-38.53998685,0.01183043346,-164.8816904,-164.8816904,
131237536,-38.96223635,0.01126907274,161.2253715,-198.7746285,-29.46317509,0.03363885814,-139.6180685,-22099.61807,-29.44428063,0.03371211258,-137.7328395,-22097.73284,-36.90842649,0.0142750841,176.8193311,-183.1806689,
131725317,-39.01585285,0.01119972496,165.2876601,-194.7123399,-29.58640122,0.03316499522,137.783555,-22182.21645,-29.57013762,0.03322715205,139.6350732,-22180.36493,-37.00136941,0.01412314862,146.5908506,-213.4091494,
132213098,-38.52276452,0.01185391405,168.0321949,-191.9678051,-29.6221354,0.03302883307,54.50752756,-22265.49247,-29.60438917,0.03309638358,56.37263232,-22263.62737,-40.70816517,0.009217045711,113.1405804,-246.8594196,
132700879,-38.77596998,0.01151334453,170.556855,-189.443145,-29.65657578,0.03289812989,-29.22325601,-22349.22326,-29.64064457,0.03295852532,-27.33710162,-22347.3371,-49.12982423,0.003495495831,77.48072633,-282.5192737,
133188660,-38.14579366,0.0123797056,-177.1777533,-177.1777533,-29.71306179,0.03268488119,-112.9961289,-22432.99613,-29.69747122,0.03274360098,-111.0790621,-22431.07906,-53.57109767,0.002096259851,-76.15870097,-76.15870097,
133676441,-35.87766537,0.01607373232,-173.4663483,-173.4663483,-29.75075493,0.03254334973,163.3649565,-22516.63504,-29.73753672,0.03259291201,165.2507417,-22514.74926,-45.26810308,0.005452489604,-115.7112213,-115.7112213,
134164222,-34.10412753,0.01971485664,-177.3372039,-177.3372039,-29.75877071,0.03251333095,79.86617444,-22600.13383,-29.74143222,0.03257829783,81.7641015,-22598.2359,-43.01356761,0.007068408161,-130.7385207,-130.7385207,
134652003,-33.0338059,0.02230024863,176.3954629,-183.6045371,-29.75207467,0.03253840545,-3.080843814,-22683.08084,-29.73473046,0.03260344388,-1.180083562,-22681.18008,-41.82315711,0.008106663465,-136.2737686,-136.2737686,
135139784,-32.27741124,0.02432929015,173.2639902,-186.7360098,-29.73649851,0.03259680799,-85.36948369,-22765.36948,-29.72048577,0.03265695677,-83.44567598,-22763.44568,-41.10822203,0.008802152699,-142.2207735,-142.2207735,
135627565,-31.00228174,0.02817642652,168.7289081,-191.2710919,-29.74206764,0.03257591462,-167.5596626,-22847.55966,-29.72976002,0.03262210634,-165.6327449,-22845.63274,-41.08827506,0.00882238989,-144.300728,-144.300728,
136115347,-30.02344513,0.03153753486,160.1659632,-199.8340368,-29.80741146,0.03233176601,110.0846619,-22929.91534,-29.79007694,0.03239635528,112.0102877,-22927.98971,-41.62432482,0.008294376769,-144.0048016,-144.0048016,
136603128,-29.45029384,0.03368878187,151.1962541,-208.8037459,-29.91764442,0.03192403506,27.37586738,-23012.62413,-29.90584542,0.03196743043,29.30838374,-23010.69162,-42.66061934,0.007361546045,-119.6495108,-119.6495108,
137090909,-29.19591742,0.03468998635,142.6503684,-217.3496316,-30.06863515,0.03137388082,-55.86426006,-23095.86426,-30.05354976,0.03142841737,-53.92457348,-23093.92457,-36.96040502,0.01418991354,-103.480611,-103.480611,
137578690,-28.86378853,0.03604214036,135.8835614,-224.1164386,-30.21772337,0.03083996179,-139.6507238,-23179.65072,-30.20493249,0.03088541033,-137.6991459,-23177.69915,-32.74521389,0.02305362931,-117.5581454,-117.5581454,
138066471,-28.17307735,0.03902528942,126.4562876,-233.5437124,-30.31467348,0.03049764647,136.3645139,-23263.63549,-30.29567974,0.03056440972,138.2696358,-23261.73036,-30.49873747,0.02985816587,-137.1461813,-137.1461813,
138554252,-27.92120093,0.04017352622,111.6882966,-248.3117034,-30.31872537,0.03048342292,52.51644968,-23347.48355,-30.30216098,0.03054161166,54.43956611,-23345.56043,-29.76609792,0.03248591501,-157.4816951,-157.4816951,
139042033,-28.66105556,0.03689327611,95.46546306,-264.5345369,-30.28222966,0.0306117753,-30.71743958,-23430.71744,-30.26662934,0.0306668051,-28.81997766,-23428.81998,-30.22308921,0.03082091584,-173.7843682,-173.7843682,
139529814,-30.31451528,0.03049820196,81.35910994,-278.6408901,-30.27976727,0.03062045478,-113.539712,-23513.53971,-30.2651158,0.03067214933,-111.6216112,-23511.62161,-30.96911405,0.0282842259,175.6382006,-184.3617994,
140017595,-32.94027909,0.02254166781,72.24227389,-287.7577261,-30.3450621,0.03039113329,163.8467162,-23596.15328,-30.33308184,0.03043308003,165.705578,-23594.29442,-31.78166255,0.02575828074,167.1031918,-192.8968082,
140505376,-35.65604567,0.01648912903,73.89012269,-286.1098773,-30.42867606,0.0300999793,81.06417705,-23678.93582,-30.414265,0.03014996068,82.9556274,-23677.04437,-32.83033669,0.02282880432,162.0984523,-197.9015477,
140993157,-37.94006524,0.01267642345,83.21998539,-276.7800146,-30.49873745,0.02985816594,-1.846515356,-23761.84652,-30.48562797,0.02990326444,0.03745018909,-23759.96255,-33.47722837,0.02119037204,160.9122902,-199.0877098,
141480938,-37.77391082,0.0129212479,102.0292771,-257.9707229,-30.55547462,0.0296637648,-84.69841248,-23844.69841,-30.54117901,0.0297126269,-82.79219671,-23842.7922,-33.59605721,0.02090244741,158.555233,-201.444767,
141968719,-35.86256468,0.01610170131,101.8290773,-258.1709227,-30.58507004,0.02956286348,-167.6862963,-23927.6863,-30.57441049,0.02959916608,-165.8108679,-23925.81087,-33.94337119,0.02008313189,153.2095826,-206.7904174,
142456500,-35.60439561,0.01658747264,93.62873977,-266.3712602,-30.63023665,0.02940953564,109.0111356,-24010.98886,-30.61638529,0.02945647236,110.9086711,-24009.09133,-34.73646851,0.01833059552,149.6514288,-210.3485712,
142944281,-36.11997016,0.01563153013,88.17130801,-271.828692,-30.67170279,0.02926947015,25.69988493,-24094.30012,-30.65957544,0.02931036508,27.5977079,-24092.40229,-35.41824914,0.01694679372,148.851443,-211.148557,
143432062,-36.78833057,0.01447383014,84.62398191,-275.3760181,-30.71155485,0.02913548538,-57.3971572,-24177.39716,-30.70103251,0.02917080234,-55.51582898,-24175.51583,-35.81485707,0.0161903839,148.8248248,-211.1751752,
143919843,-37.52407111,0.01329830974,82.10656679,-277.8934332,-30.76913586,0.02894297751,-140.4028796,-24260.40288,-30.75797959,0.02898017612,-138.5223671,-24258.52237,-36.00831903,0.01583375966,147.2555683,-212.7444317,
144407624,-38.35273173,0.01208824945,80.63611113,-279.3638889,-30.85157806,0.02866956457,136.5484887,-24343.45151,-30.83714581,0.02871724079,138.4183068,-24341.58169,-36.48910763,0.01498113159,144.0750449,-215.9249551,
144895405,-39.03258783,0.01117816738,80.88886928,-279.1111307,-30.92839041,0.02841714738,53.41609017,-24426.58391,-30.91590623,0.02845802053,55.30535009,-24424.69465,-37.27829929,0.01367996655,142.3408098,-217.6591902,
145383186,-39.5937941,0.01047876968,79.7907245,-280.2092755,-31.00777928,0.02815859855,-29.73038074,-24509.73038,-30.99541928,0.02819869667,-27.83232074,-24507.83232,-38.21132807,0.01228665309,142.574662,-217.425338,
145870967,-40.4240006,0.009523574203,78.95594845,-281.0440516,-31.09172199,0.02788777722,-112.941098,-24592.9411,-31.08558117,0.02790750051,-111.0307314,-24591.03073,-39.00127485,0.01121853785,146.4835593,-213.5164407,
146358748,-41.26469951,0.008645000537,79.58087765,-280.4191223,-31.18258982,0.02759754873,163.6975988,-24676.3024,-31.17314901,0.0276275612,165.5496837,-24674.45032,-39.265451,0.01088246929,151.2035553,-208.7964447,
146846529,-41.99686866,0.00794614649,81.39536008,-278.6046399,-31.21367921,0.02749894545,80.15001846,-24759.84998,-31.20070321,0.0275400573,82.03455451,-24757.96545,-39.35464415,0.01077129183,155.9277004,-204.0722996,
147334310,-42.52788629,0.007474905142,82.13889501,-277.861105,-31.1924389,0.02756627315,-3.095607583,-24843.09561,-31.17965824,0.02760686478,-1.202164042,-24841.20216,-38.78624675,0.0114997305,161.5199519,-198.4800481,
147822091,-43.57838395,0.006623397238,81.84142553,-278.1585745,-31.18846595,0.0275788849,-85.5967122,-24925.59671,-31.18237952,0.02759821693,-83.70445939,-24923.70446,-37.62100612,0.01315072493,160.7899528,-199.2100472,
148309872,-45.00509679,0.005620114459,87.93492853,-272.0650715,-31.30596402,0.02720832451,-167.7598107,-25007.75981,-31.29963413,0.02722815996,-165.8840102,-25005.88401,-37.04602179,0.01405073071,153.9609212,-206.0390788,
148797653,-44.89998391,0.005688539846,97.94668126,-262.0533187,-31.51921896,0.02654844276,109.6444783,-25090.35552,-31.5098213,0.02657718226,111.5120369,-25088.48796,-37.38194035,0.01351770556,146.7281151,-213.2718849,
149285434,-44.60584606,0.005884474663,96.16865807,-263.8313419,-31.67183684,0.02608604012,26.20420229,-25173.7958,-31.66160247,0.02611679478,28.07815857,-25171.92184,-38.16147402,0.01235737708,142.9689799,-217.0310201,
149773216,-45.57215302,0.005264926938,96.31509872,-263.6849013,-31.65417377,0.026139141,-57.66424952,-25257.66425,-31.65150377,0.02614717727,-55.7874291,-25255.78743,-38.91587877,0.01132937785,140.2178647,-219.7821353,
150260997,-46.50476792,0.004728916049,98.88875355,-261.1112464,-31.57482234,0.02637903372,-140.8473818,-25340.84738,-31.57274819,0.02638533366,-138.9943465,-25338.99435,-40.37254461,0.009580160158,139.3471467,-220.6528533,
150748778,-48.19723107,0.003891691866,104.2187526,-255.7812474,-31.57411488,0.02638118235,136.9186984,-25423.0813,-31.56660944,0.02640398809,138.77642,-25421.22358,-41.32641755,0.008583790752,150.2456113,-209.7543887,
151236559,-49.33718129,0.003413036523,120.7530211,-239.2469789,-31.66931667,0.02609360997,54.57504781,-25505.42495,-31.6640867,0.02610932625,56.41628608,-25503.58371,-40.22821525,0.009740679138,152.8668791,-207.1331209,
151724340,-48.84635373,0.003611455878,139.3979418,-220.6020582,-31.82888632,0.02561861718,-28.88443477,-25588.88443,-31.82402195,0.02563296843,-27.03606857,-25587.03607,-40.57797136,0.009356241689,147.5506311,-212.4493689,
152212121,-46.79982201,0.004570975561,149.7640248,-210.2359752,-31.92102411,0.02534829743,-112.96456,-25672.96456,-31.91732317,0.02535910031,-111.156204,-25671.1562,-41.74803912,0.008177076183,147.9043365,-212.0956635,
152699902,-45.56944896,0.005266566253,149.0048054,-210.9951946,-31.90060802,0.02540794841,163.2929524,-25756.70705,-31.89307682,0.02542998821,165.1241466,-25754.87585,-42.71084125,0.007319104328,154.0923723,-205.9076277,
153187683,-45.46156925,0.005332385485,152.6555605,-207.3444395,-31.84078221,0.02558355482,80.30783143,-25839.69217,-31.83598125,0.02559769957,82.16557201,-25837.83443,-43.02404309,0.007059888552,162.6115634,-197.3884366,
153675464,-44.58359481,0.005899568654,160.2741446,-199.7258554,-31.85534873,0.02554068634,-2.309482921,-25922.30948,-31.85051733,0.02555489693,-0.4907929718,-25920.49079,-42.7397355,0.00729479724,170.5537896,-189.4462104,
154163245,-43.06377746,0.007027666227,164.0373195,-195.9626805,-31.93179977,0.02531687,-85.11774511,-26005.11775,-31.92713284,0.02533047642,-83.31964448,-26003.31964,-42.16719687,0.007791842339,176.8866753,-183.1133247,
154651026,-41.69221508,0.008229799337,162.2117822,-197.7882178,-32.00441162,0.02510610951,-168.1346652,-26088.13467,-31.99543065,0.02513208197,-166.3660025,-26086.366,-41.38086144,0.008530155103,-178.3376914,-178.3376914,
155138807,-41.0866218,0.008824069301,158.7205299,-201.2794701,-32.02637307,0.02504271129,108.9377266,-26171.06227,-32.01684214,0.02507020546,110.7634368,-26169.23656,-40.41853935,0.009529564029,-173.6577106,-173.6577106,
155626588,-40.59582671,0.009337028073,160.3672672,-199.6327328,-31.99606083,0.02513025865,26.36942921,-26253.63057,-31.99203574,0.02514190684,28.16661855,-26251.83338,-38.7465273,0.0115524377,-172.7425352,-172.7425352,
156114369,-39.32955069,0.01080245499,158.8360665,-201.1639335,-31.9924687,0.02514065364,-56.40039561,-26336.4004,-31.99189588,0.02514231168,-54.60860304,-26334.6086,-37.6286492,0.01313915815,-178.2700533,-178.2700533,
156602150,-38.64067731,0.01169408198,152.7615007,-207.2384993,-32.061151,0.0249426418,-139.0416326,-26419.04163,-32.05525715,0.02495957249,-137.3056975,-26417.3057,-36.79214911,0.01446746847,177.3735874,-182.6264126,
157089931,-38.53060606,0.01184321727,148.6094689,-211.3905311,-32.14433509,0.02470490827,138.547183,-26501.45282,-32.13655762,0.02472703928,140.3053414,-26499.69466,-35.73360753,0.01634254251,167.7992499,-192.2007501,
157577712,-38.33402331,0.01211431424,145.3060861,-214.6939139,-32.21092904,0.02451622216,56.17619976,-26583.8238,-32.20505895,0.02453279628,57.94720037,-26582.0528,-36.21516171,0.01546115431,152.3280397,-207.6719603,
158065493,-38.55438606,0.01181083757,142.2246116,-217.7753884,-32.3467903,0.02413573256,-26.74640186,-26666.7464,-32.34482613,0.02414119109,-24.95010012,-26664.9501,-38.14779448,0.01237685422,146.7282008,-213.2717992,
158553274,-38.67765681,0.01164440118,143.3728589,-216.6271411,-32.56493368,0.02353711971,-110.2265566,-26750.22656,-32.56302956,0.02354228008,-108.4800467,-26748.48005,-39.23705125,0.01091810929,150.6473917,-209.3526083,
159041055,-38.30978462,0.01214816743,144.5723271,-215.4276729,-32.78092941,0.02295902967,165.6258446,-26834.37416,-32.77208916,0.02298240863,167.3807702,-26832.61923,-39.4147848,0.01069696956,152.1454287,-207.8545713,
159528836,-37.76061588,0.01294104079,144.1892879,-215.8107121,-32.90768232,0.02262642205,81.18123537,-26918.81876,-32.90140311,0.02264278509,82.93764461,-26917.06236,-39.90609647,0.01010869693,150.2618678,-209.7381322,
160016617,-37.22312679,0.01376713783,142.4412895,-217.5587105,-32.94230053,0.02253642238,-2.944219329,-27002.94422,-32.93883864,0.02254540639,-1.181368595,-27001.18137,-41.20931111,0.008700304341,151.2606217,-208.7393783,
160504398,-36.72133182,0.01458590596,139.6476875,-220.3523125,-32.88485526,0.02268596393,-86.26268901,-27086.26269,-32.88556604,0.02268410758,-84.51253494,-27084.51253,-41.93484892,0.008003087298,163.8836329,-196.1163671,
160992179,-36.2426347,0.01541232879,136.930576,-223.069424,-32.80563635,0.0228938157,-168.9631053,-27168.96311,-32.80155729,0.02290456961,-167.2282596,-27167.22826,-40.76089134,0.009161264734,171.2560357,-188.7439643,
161479960,-35.72761448,0.01635382236,132.101778,-227.898222,-32.752748,0.02303364134,108.5456598,-27251.45434,-32.75012085,0.0230406092,110.2783199,-27249.72168,-39.73362047,0.01031143187,171.5985353,-188.4014647,
161967741,-35.52922913,0.01673164122,125.9347949,-234.0652051,-32.78029859,0.02296069716,25.93812523,-27334.06187,-32.77557491,0.02297318737,27.67399192,-27332.32601,-39.04050277,0.01116798601,167.9920451,-192.0079549,
162455522,-35.61985846,0.01655796945,120.4894526,-239.5105474,-32.8613256,0.02274750242,-56.9204156,-27416.92042,-32.85813837,0.02275585099,-55.19324491,-27415.19324,-39.01935923,0.01119520469,163.4343614,-196.5656386,
162943304,-35.75977309,0.01629338596,115.8447171,-244.1552829,-32.95238484,0.02251027279,-139.9486457,-27499.94865,-32.94534282,0.02252853022,-138.24,-27498.24,-39.53129445,0.010554442,160.8610032,-199.1389968,
163431085,-35.91389104,0.01600683426,111.0954792,-248.9045208,-33.02664878,0.02231863147,137.0867136,-27582.91329,-33.01893145,0.02233847017,138.850495,-27581.1495,-40.27903619,0.009683853047,164.3870836,-195.6129164,
163918866,-36.16377819,0.01555288964,105.3802835,-254.6197165,-33.08474623,0.02216984662,54.33724521,-27665.66275,-33.07674625,0.02219027515,56.06556307,-27663.93444,-39.65856421,0.0104009208,171.3072761,-188.6927239,
164406647,-36.79815665,0.01445746559,98.67053321,-261.3294668,-33.14417334,0.0220186827,-28.67504057,-27748.67504,-33.14702669,0.02201145065,-26.97111894,-27746.97112,-38.71162179,0.01159895626,169.7279801,-190.2720199,
164894428,-38.04236477,0.01252800048,94.81087905,-265.189121,-33.22411057,0.02181697185,-112.1571363,-27832.15714,-33.21735734,0.02183394102,-110.484224,-27830.48422,-38.42321105,0.01199055947,166.9499811,-193.0500189,
165382209,-39.18397853,0.01098502561,95.65761219,-264.3423878,-33.27823468,0.02168144714,164.1741606,-27915.82584,-33.26364063,0.02171790697,165.8764975,-27914.1235,-38.14703477,0.01237793682,166.6263975,-193.3736025,
165869990,-39.89827563,0.01011780298,98.57006163,-261.4299384,-33.2740404,0.0216919193,80.97310155,-27999.0269,-33.26706387,0.0217093493,82.68684127,-27997.31316,-37.2278665,0.01375962744,163.808353,-196.191647,
166357771,-40.21329071,0.00975743045,100.9243488,-259.0756512,-33.24598234,0.02176210408,-1.709789017,-28081.70979,-33.24225134,0.02177145393,0.006122713374,-28079.99388,-37.06971496,0.01401245568,155.3271729,-204.6728271,
166845552,-40.54759877,0.009389015619,101.3301496,-258.6698504,-33.26269353,0.02172027519,-84.16298529,-28164.16299,-33.25964539,0.02172789884,-82.49882671,-28162.49883,-37.50156144,0.0133328173,151.488675,-208.511325,
167333333,-41.16880113,0.00874097632,102.2666847,-257.7333153,-33.33149839,0.02154889874,-166.7213739,-28246.72137,-33.32103703,0.02157486807,-165.021453,-28245.02145,-37.29215296,0.01365816491,148.2234821,-211.7765179,
167821114,-41.71817631,0.008205238037,107.2148852,-252.7851148,-33.41143987,0.02135148111,110.3659438,-28329.63406,-33.40392142,0.02136997081,112.0381532,-28327.96185,-37.29838753,0.01364836484,139.0135592,-220.9864408,
168308895,-41.5219574,0.008392708325,112.2962182,-247.7037818,-33.50897504,0.02111306321,26.97084795,-28413.02915,-33.50214877,0.02112966257,28.69210744,-28411.30789,-38.39312734,0.01203216096,129.6574896,-230.3425104,
168796676,-41.06293906,0.008848161623,114.0989104,-245.9010896,-33.60309967,0.02088550671,-56.39244673,-28496.39245,-33.59987602,0.02089325954,-54.71765375,-28494.71765,-40.05037519,0.009942171279,124.4665503,-235.5334497,
169284457,-40.75663565,0.009165754429,113.3592691,-246.6407309,-33.66634394,0.02073398609,-139.7157278,-28579.71573,-33.65895972,0.02075162037,-138.0235818,-28578.02358,-42.12639835,0.007828527521,123.2096521,-236.7903479,
169772238,-40.70445047,0.009220988415,112.0650666,-247.9349334,-33.70984881,0.02063039578,136.9393901,-28663.06061,-33.69881735,0.02065661392,138.6478362,-28661.35216,-44.2032146,0.006163668455,128.8846243,-231.1153757,
170260019,-40.75064214,0.009172081242,110.8011085,-249.1988915,-33.74921739,0.0205371006,53.56402469,-28746.43598,-33.7408056,0.02055699925,55.29007453,-28744.70993,-45.62039293,0.005235767504,138.9324615,-221.0675385,
170747800,-41.03591521,0.008875733213,109.3507484,-250.6492516,-33.76867396,0.02049114856,-29.77428998,-28829.77429,-33.76339711,0.02050360113,-28.09296238,-28828.09296,-46.54108418,0.004709185425,150.7818389,-209.2181611,
