5.3e-08,0.0015810276,-5.103261e-05
5.305e-08,0,3.006423e-06
5.31e-08,-0.0031620553,-0.00011865859
5.315e-08,0.0015810276,-6.0605238e-05
5.32e-08,0,-8.2838436e-05
5.325e-08,-0.0031620553,-0.00012051137
5.33e-08,-0.0015810276,-3.250494e-05
5.335e-08,-0.0015810276,1.771245e-06
5.34e-08,-0.0031620553,-2.5093874e-05
5.345e-08,0,-0.00010445405
5.35e-08,0,4.6546444e-05
5.355e-08,0,1.9681323e-05
5.36e-08,-0.0015810276,-8.0368081e-05
5.365e-08,-0.0031620553,4.0061757e-05
5.37e-08,-0.0015810276,-9.9204546e-05
5.375e-08,0,-9.6734191e-05
5.38e-08,0,1.1961462e-05
5.385e-08,0,2.7092392e-05
5.39e-08,-0.0015810276,-5.0222334e-06
5.395e-08,0,-8.4073617e-05
5.4e-08,-0.0015810276,-1.4286067e-05
5.405e-08,0,3.9752966e-05
5.41e-08,0,-2.5402667e-05
5.415e-08,-0.0015810276,-8.3147235e-05
5.42e-08,0.0015810276,-6.4001979e-05
5.425e-08,0.0031620553,4.5503953e-06
5.43e-08,0,3.3152173e-06
5.435e-08,0,-4.3621541e-05
5.44e-08,-0.0015810276,-2.4476285e-05
5.445e-08,-0.0047430829,-7.4500989e-05
5.45e-08,-0.0015810276,-2.6637847e-05
5.455e-08,0.0015810276,3.388587e-05
5.46e-08,-0.0015810276,-8.1912054e-05
5.465e-08,-0.0015810276,2.7401185e-05
5.47e-08,-0.0015810276,-6.8750001e-06
5.475e-08,0,-9.2411065e-05
5.48e-08,-0.0015810276,4.5503953e-06
5.485e-08,-0.0015810276,-6.0605238e-05
5.49e-08,0,-6.2458006e-05
5.495e-08,-0.0031620553,2.2460474e-05
5.5e-08,-0.0047430829,-2.972579e-05
5.505e-08,0,-6.4310771e-05
5.51e-08,0,-1.6254941e-06
5.515e-08,-0.0015810276,-9.1175891e-05
5.52e-08,0.0015810276,-0.00010754199
5.525e-08,-0.0015810276,-2.0461957e-05
5.53e-08,-0.0015810276,1.1035079e-05
5.535e-08,0,5.2413536e-05
5.54e-08,0,5.0869567e-05
5.545e-08,-0.0015810276,-6.0914033e-05
5.55e-08,-0.0015810276,-4.0224801e-05
5.555e-08,-0.0031620553,3.7282607e-05
5.56e-08,-0.0047430829,-6.6472334e-05
5.565e-08,-0.0031620553,-8.2838436e-05
5.57e-08,0,-6.7707508e-05
5.575e-08,0,-9.6425392e-05
5.58e-08,-0.0015810276,-9.7351782e-05
5.585e-08,-0.0015810276,-5.597332e-05
5.59e-08,0.0015810276,3.3268279e-05
5.595e-08,-0.0015810276,4.7781621e-05
5.6e-08,-0.0031620553,0.00010398222
5.605e-08,-0.0015810276,1.2579051e-05
5.61e-08,-0.0015810276,-6.1840416e-05
5.615e-08,-0.0015810276,0.00010583498
5.62e-08,0,-3.6519268e-05
5.625e-08,-0.0031620553,-0.00017269763
5.63e-08,0,-4.7018282e-05
5.635e-08,0,-0.00014521492
5.64e-08,0,-6.8016307e-05
5.645e-08,0,-9.7042983e-05
5.65e-08,-0.0015810276,-0.00022519269
5.655e-08,0,-0.00011557065
5.66e-08,-0.0015810276,-0.0001350247
5.665e-08,-0.0031620553,-9.6541498e-06
5.67e-08,0,-2.8181817e-05
5.675e-08,0,-9.9513338e-05
5.68e-08,-0.0015810276,2.0298912e-05
5.685e-08,0.0031620553,-1.1506917e-05
5.69e-08,0,1.5975791e-05
5.695e-08,-0.0015810276,1.6902173e-05
5.7e-08,0.0015810276,-0.00010445405
5.705e-08,-0.0015810276,-5.0723815e-05
5.71e-08,-0.0015810276,-8.4189724e-06
5.715e-08,0,-8.1912054e-05
5.72e-08,-0.0031620553,1.659338e-05
5.725e-08,-0.0031620553,-2.416749e-05
5.73e-08,-0.0031620553,-0.00010970356
5.735e-08,0,-8.005929e-05
5.74e-08,0,-0.00014027421
5.745e-08,-0.0015810276,-9.7351782e-05
5.75e-08,0,-0.00013440712
5.755e-08,-0.0015810276,-0.00019647481
5.76e-08,-0.0031620553,-0.00012329052
5.765e-08,0.0015810276,2.215168e-05
5.77e-08,0.0031620553,-6.925148e-05
5.775e-08,-0.0015810276,-0.00014397975
5.78e-08,-0.0015810276,3.2341897e-05
5.785e-08,0,5.4883894e-05
5.79e-08,-0.0031620553,-5.1650197e-05
5.795e-08,0,-6.4310771e-05
5.8e-08,-0.0015810276,-1.5830039e-05
5.805e-08,-0.0015810276,-4.1768773e-05
5.81e-08,-0.0015810276,-8.7470355e-05
5.815e-08,-0.0031620553,2.7709981e-05
5.82e-08,0,-5.9061265e-05
5.825e-08,-0.0015810276,-0.00014953804
5.83e-08,-0.0015810276,-3.6210473e-05
5.835e-08,0,-9.5190218e-05
5.84e-08,-0.0015810276,-8.5308791e-05
5.845e-08,0,-2.416749e-05
5.85e-08,0,-0.00012082016
5.855e-08,0.0015810276,-2.6020258e-05
5.86e-08,0.0015810276,-0.00011402668
5.865e-08,-0.0015810276,-0.00010445405
5.87e-08,-0.0015810276,-4.2386364e-05
5.875e-08,-0.0015810276,-0.0001461413
5.88e-08,-0.0031620553,3.4194665e-05
5.885e-08,-0.0031620553,-6.2149207e-05
5.89e-08,0,-0.00013780386
5.895e-08,-0.0015810276,-3.744565e-05
5.9e-08,0,-2.7873024e-05
5.905e-08,0,-6.8016307e-05
5.91e-08,-0.0015810276,-8.8396737e-05
5.915e-08,0.0015810276,3.2650692e-05
5.92e-08,-0.0031620553,1.319664e-05
5.925e-08,0,-3.8989623e-05
5.93e-08,0.0031620553,-9.9513338e-05
5.935e-08,-0.0015810276,-5.319417e-05
5.94e-08,0,-6.3075589e-05
5.945e-08,0.0031620553,-0.00010476285
5.95e-08,0,2.6474803e-05
5.955e-08,0,-6.3075589e-05
5.96e-08,-0.0015810276,-4.7018282e-05
5.965e-08,-0.0031620553,-8.7470355e-05
5.97e-08,-0.0031620553,-0.00016188982
5.975e-08,-0.0031620553,-4.0533596e-05
5.98e-08,-0.0015810276,-0.00011618824
5.985e-08,-0.0015810276,-0.00013008399
5.99e-08,0,-8.1912054e-05
5.995e-08,0.0015810276,-9.2102273e-05
6e-08,-0.0015810276,-7.9132908e-05
6.005e-08,-0.0031620553,-9.6734191e-05
6.01e-08,-0.0015810276,-1.4286067e-05
6.015e-08,-0.0031620553,0.00011479002
6.02e-08,0,-6.5237153e-05
6.025e-08,0.0015810276,-5.381176e-05
6.03e-08,-0.0015810276,2.7709981e-05
6.035e-08,-0.0031620553,-7.7280136e-05
6.04e-08,0,-0.00019956275
6.045e-08,0,-0.00020295949
6.05e-08,-0.0015810276,1.5358202e-05
6.055e-08,-0.0015810276,-6.7707508e-05
6.06e-08,-0.0063241106,-0.00011248271
6.065e-08,-0.0047430829,5.9207017e-05
6.07e-08,0.0015810276,-9.1793481e-05
6.075e-08,0,-0.00011310029
6.08e-08,0.0015810276,-3.9916009e-05
6.085e-08,0,-9.0867092e-05
6.09e-08,-0.0015810276,-5.659091e-05
6.095e-08,0,-0.00010877717
6.1e-08,-0.0015810276,-5.2267787e-05
6.105e-08,-0.0015810276,-3.2813736e-05
6.11e-08,-0.0015810276,-9.4881419e-05
6.115e-08,0.0015810276,1.7519762e-05
6.12e-08,0.0015810276,-0.00013193676
6.125e-08,0,-5.597332e-05
6.13e-08,0.0015810276,-2.8606719e-06
6.135e-08,-0.0015810276,-0.00013255434
6.14e-08,-0.0015810276,-1.9535573e-05
6.145e-08,-0.0015810276,-5.4738142e-05
6.15e-08,-0.0031620553,-9.2411065e-05
6.155e-08,0,-5.0222334e-06
6.16e-08,-0.0015810276,-7.8824109e-05
6.165e-08,0,-0.00011155632
6.17e-08,0.0015810276,-0.00014367094
6.175e-08,0,-0.00022704546
6.18e-08,-0.0031620553,-1.2124506e-05
6.185e-08,0,-4.4547924e-05
6.19e-08,0.0015810276,-0.00012606966
6.195e-08,0,5.0251976e-05
6.2e-08,0.0015810276,-5.659091e-05
6.205e-08,0,-8.7161563e-05
6.21e-08,-0.0015810276,8.8735178e-06
6.215e-08,0.0015810276,-0.00010568923
6.22e-08,-0.0015810276,-9.9204546e-05
6.225e-08,-0.0031620553,-4.825346e-05
6.23e-08,0,-6.6163535e-05
6.235e-08,0.0015810276,-6.369318e-05
6.24e-08,0,-9.3453555e-06
6.245e-08,0,7.8969861e-05
6.25e-08,0,-6.6472334e-05
6.255e-08,0.0031620553,-8.152174e-08
6.26e-08,0,6.1677369e-05
6.265e-08,0,-0.00010630682
6.27e-08,0,-7.2957017e-05
6.275e-08,-0.0015810276,-4.5783101e-05
6.28e-08,-0.0031620553,-7.0486662e-05
6.285e-08,-0.0047430829,-7.6044962e-05
6.29e-08,-0.0031620553,2.4004446e-05
6.295e-08,-0.0015810276,2.9253953e-05
6.3e-08,-0.0015810276,-7.9132908e-05
6.305e-08,-0.0031620553,-1.6756423e-05
6.31e-08,0,6.2294959e-05
6.315e-08,0,-9.6734191e-05
6.32e-08,-0.0015810276,-5.8134883e-05
6.325e-08,0,2.6166008e-05
6.33e-08,0,-1.0580534e-05
6.335e-08,-0.0015810276,-1.7065217e-05
6.34e-08,-0.0031620553,2.2727272e-07
6.345e-08,0,9.0704052e-05
6.35e-08,-0.0015810276,-9.3955037e-05
6.355e-08,-0.0015810276,-0.00016652174
6.36e-08,0,8.4486169e-07
6.365e-08,-0.0015810276,-3.6828063e-05
6.37e-08,0,2.1225296e-05
6.375e-08,-0.0015810276,-5.3310278e-06
6.38e-08,-0.0015810276,-0.0001523172
6.385e-08,0.0015810276,-6.6163535e-05
6.39e-08,0.0031620553,-7.2339426e-05
6.395e-08,-0.0015810276,-9.7351782e-05
6.4e-08,-0.0031620553,-5.6398221e-06
6.405e-08,0.0015810276,-5.7826088e-05
6.41e-08,0,-0.00022519269
6.415e-08,-0.0015810276,8.1749014e-05
6.42e-08,-0.0015810276,7.279397e-05
6.425e-08,-0.0015810276,-0.00018381423
6.43e-08,0.0031620553,-2.2932312e-05
6.435e-08,0,-0.00012267292
6.44e-08,-0.0015810276,-7.2030634e-05
6.445e-08,0,-1.7065217e-05
6.45e-08,0.0015810276,-0.00012112895
6.455e-08,0.0015810276,4.3149703e-05
6.46e-08,0,-2.138834e-05
6.465e-08,0,-1.521245e-05
6.47e-08,-0.0015810276,-2.0461957e-05
6.475e-08,0.0015810276,-6.4619562e-05
6.48e-08,0.0015810276,-3.1269763e-05
6.485e-08,-0.0015810276,-5.2885374e-05
6.49e-08,0,9.4409588e-05
6.495e-08,0,-9.8895754e-05
6.5e-08,-0.0047430829,-0.00011402668
6.505e-08,0.0015810276,7.1249997e-05
6.51e-08,0.0015810276,-6.8325098e-05
6.515e-08,-0.0015810276,-0.00011711462
6.52e-08,-0.0015810276,-8.2220853e-05
6.525e-08,0,-4.7134386e-06
6.53e-08,-0.0015810276,-8.110178e-06
6.535e-08,-0.0031620553,-1.0580534e-05
6.54e-08,-0.0015810276,1.7828557e-05
6.545e-08,0.0015810276,-3.1887354e-05
6.55e-08,0.0015810276,-9.549901e-05
6.555e-08,0,1.2579051e-05
6.56e-08,-0.0015810276,3.7900198e-05
6.565e-08,0.0015810276,-7.0177863e-05
6.57e-08,0.0015810276,-0.00011371788
6.575e-08,0.0015810276,-2.5402667e-05
6.58e-08,0,-3.8680831e-05
6.585e-08,0,-5.4429347e-05
6.59e-08,0,8.4486169e-07
6.595e-08,0,-4.4239132e-05
6.6e-08,0,-0.00010352767
6.605e-08,-0.0015810276,-5.1958992e-05
6.61e-08,-0.0015810276,-3.9298418e-05
6.615e-08,0,3.110672e-05
6.62e-08,-0.0015810276,0.00013609683
6.625e-08,-0.0031620553,9.7999009e-06
6.63e-08,0.0015810276,-7.5427371e-05
6.635e-08,0,-8.8705536e-05
6.64e-08,-0.0031620553,-5.4120552e-05
6.645e-08,0,-1.6138834e-05
6.65e-08,0,-0.00012545208
6.655e-08,-0.0015810276,-1.8917985e-05
6.66e-08,-0.0031620553,9.5644762e-05
6.665e-08,-0.0031620553,-0.00010568923
6.67e-08,0.0031620553,-9.2102273e-05
6.675e-08,0.0015810276,6.5382905e-05
6.68e-08,-0.0031620553,-3.250494e-05
6.685e-08,0,-0.00011989378
6.69e-08,-0.0015810276,-6.8750001e-06
6.695e-08,-0.0015810276,1.659338e-05
6.7e-08,0,-0.00014861167
6.705e-08,0,-7.1837944e-06
6.71e-08,0.0015810276,0.00010676136
6.715e-08,0,-0.00010908597
6.72e-08,-0.0015810276,-7.6971344e-05
6.725e-08,0.0015810276,0.00011726037
6.73e-08,0,2.6474803e-05
6.735e-08,-0.0047430829,-2.2430829e-06
6.74e-08,-0.0015810276,-1.6254941e-06
6.745e-08,0,-0.00019801878
6.75e-08,-0.0015810276,-7.419219e-05
6.755e-08,0.0031620553,4.6546444e-05
